year,state,district,party,committee_type,ad_spending
2014,OR,2,dem,1,46422
2014,OR,2,dem,4,503
2014,OR,2,rep,1,962081
2014,OR,2,rep,3,298
2014,OR,3,dem,1,101904
2014,OR,3,dem,5,132
2014,OR,3,dem,3,10
2014,OR,3,rep,1,3865
2014,OR,3,rep,3,298
2014,OR,3,rep,4,418
2014,OR,4,dem,1,614623
2014,OR,4,rep,1,3971
2014,OR,4,rep,5,21000
2014,OR,4,rep,3,426
2014,OR,4,rep,4,732712
2014,OR,5,dem,1,597762
2014,OR,5,dem,5,2418
2014,OR,5,rep,1,4137
2014,OR,5,rep,3,903
2014,PA,1,dem,1,19205
2014,PA,1,dem,3,10
2014,PA,1,rep,1,37965
2014,PA,3,dem,1,1112
2014,PA,3,rep,1,13939
2014,PA,4,dem,1,245
2014,PA,4,rep,1,1200
2014,PA,5,dem,1,1518
2014,PA,5,rep,1,247246
2014,PA,7,dem,1,270
2014,PA,7,rep,1,36348
2014,PA,7,rep,5,11243
2014,PA,8,dem,1,786581
2014,PA,8,dem,3,1059
2014,PA,8,dem,4,11
2014,PA,8,rep,1,860735
2014,PA,8,rep,5,31226
2014,PA,8,rep,4,547081
2014,PA,9,dem,1,1302
2014,PA,9,dem,3,10000
2014,PA,9,rep,1,134134
2014,PA,9,rep,3,21364
2014,PA,10,dem,1,35138
2014,PA,10,rep,1,10359
2014,PA,10,rep,5,101
2014,PA,11,dem,1,1996
2014,PA,11,rep,1,1331
2014,PA,11,rep,5,308
2014,PA,12,dem,1,3455
2014,PA,12,dem,2,30020
2014,PA,12,dem,4,25686
2014,PA,12,rep,1,65394
2014,PA,13,dem,1,2125
2014,PA,13,dem,5,10057
2014,PA,13,dem,3,2154
2014,PA,13,dem,4,353568
2014,PA,13,rep,1,307387
2014,PA,13,rep,3,4066
2014,PA,13,rep,4,52545
2014,PA,16,dem,1,41516
2014,PA,16,dem,5,57
2014,PA,16,dem,3,10
2014,PA,16,dem,4,6118
2014,PA,16,rep,1,21557
2014,PA,17,dem,1,138688
2014,PA,17,dem,5,57
2014,PA,17,dem,3,10
2014,PA,17,rep,1,62217
2014,RI,1,dem,1,13046
2014,RI,1,dem,5,57
2014,RI,1,dem,3,10
2014,RI,1,rep,1,2294
2014,RI,2,dem,1,4720
2014,RI,2,dem,5,57
2014,RI,2,dem,3,10
2014,RI,2,rep,1,2377
2014,SC,5,dem,1,7867
2014,SC,5,rep,1,179141
2014,SC,5,rep,3,18
2014,SC,5,rep,4,19
2014,SD,1,dem,1,6777
2014,SD,1,rep,1,76261
2014,TN,3,dem,1,114721
2014,TN,3,rep,1,377683
2014,TN,3,rep,5,1369
2014,TN,3,rep,3,757
2014,TN,5,dem,1,60807
2014,TN,5,rep,1,35469
2014,TN,9,dem,1,220918
2014,TN,9,dem,5,264
2014,TN,9,dem,3,10
2014,TN,9,rep,1,19920
2014,TX,1,dem,1,4221
2014,TX,1,dem,3,369
2014,TX,1,rep,1,33557
2014,TX,1,rep,3,1045
2014,TX,1,rep,4,18517
2014,TX,6,dem,1,2528
2014,TX,6,rep,1,74828
2014,TX,6,rep,3,39
2014,TX,7,dem,1,13707
2014,TX,7,rep,1,14222
2014,TX,7,rep,3,42
2014,TX,12,dem,1,2251
2014,TX,12,rep,1,21593
2014,TX,14,dem,1,564
2014,TX,14,dem,2,8690
2014,TX,14,rep,1,43561
2014,TX,14,rep,3,167
2014,TX,15,dem,1,9749
2014,TX,15,rep,1,30565
2014,TX,18,dem,1,72112
2014,TX,18,dem,3,10
2014,TX,18,rep,1,4450
2014,TX,19,dem,1,50
2014,TX,19,rep,1,62499
2014,TX,19,rep,3,42
2014,TX,25,dem,1,9600
2014,TX,25,rep,1,93667
2014,TX,25,rep,3,42
2014,TX,27,dem,1,61547
2014,TX,27,rep,1,477098
2014,TX,27,rep,3,42
2014,TX,31,dem,1,503
2014,TX,31,rep,1,28374
2014,TX,31,rep,3,42
2014,TX,31,rep,2,16334
2014,TX,32,dem,1,200
2014,TX,32,dem,3,6527
2014,TX,32,rep,1,16396
2014,TX,32,rep,3,47694
2014,TX,34,dem,1,1150
2014,TX,34,rep,1,6906
2014,TX,35,dem,1,4020
2014,TX,35,dem,3,10
2014,TX,35,rep,1,19104
2014,TX,35,rep,3,42
2014,TX,36,dem,1,2883
2014,TX,36,rep,1,139814
2014,TX,36,rep,3,731
2014,TX,36,rep,4,130421
2014,UT,1,dem,1,38935
2014,UT,1,dem,4,13600
2014,UT,1,rep,1,39051
2014,UT,2,dem,1,7079
2014,UT,2,rep,1,56095
2014,UT,4,dem,1,546642
2014,UT,4,dem,2,21825
2014,UT,4,dem,4,20000
2014,UT,4,rep,1,164754
2014,UT,4,rep,5,658
2014,UT,4,rep,3,133790
2014,UT,4,rep,4,33652
2014,VA,1,dem,1,16393
2014,VA,1,rep,1,71029
2014,VA,1,rep,3,289
2014,VA,2,dem,1,458905
2014,VA,2,dem,4,6118
2014,VA,2,rep,1,51375
2014,VA,2,rep,3,207569
2014,VA,4,dem,1,7010
2014,VA,4,rep,1,7244
2014,VA,5,dem,1,2718
2014,VA,5,rep,1,10580
2014,VA,5,rep,3,289
2014,VA,7,dem,1,13386
2014,VA,7,rep,1,459995
2014,VA,7,rep,5,3452
2014,VA,7,rep,3,64248
2014,VA,7,rep,4,16944
2014,VA,8,dem,1,2663
2014,VA,8,dem,5,302
2014,VA,8,dem,3,135
2014,VA,8,rep,1,3867
2014,VA,10,dem,1,1719248
2014,VA,10,dem,5,340355
2014,VA,10,dem,3,32929
2014,VA,10,dem,2,390345
2014,VA,10,dem,4,948934
2014,VA,10,rep,1,1566113
2014,VA,10,rep,5,151665
2014,VA,10,rep,3,53943
2014,VA,10,rep,2,2182236
2014,VA,10,rep,4,1072285
2014,VA,11,dem,1,18552
2014,VA,11,dem,5,386
2014,VA,11,dem,3,135
2014,VA,11,rep,1,61136
2014,VA,11,rep,3,335
2014,WA,6,dem,1,376836
2014,WA,6,dem,5,405
2014,WA,6,dem,3,10
2014,WA,6,rep,1,10477
2014,WA,7,dem,1,2233
2014,WA,7,dem,5,405
2014,WA,7,dem,3,10
2014,WA,7,rep,1,280
2014,WA,7,rep,4,418
2014,WA,9,dem,1,5163
2014,WA,9,dem,3,10
2014,WA,9,rep,1,7014
2014,WA,10,dem,1,552961
2014,WA,10,rep,1,30935
2014,WI,2,dem,1,1279
2014,WI,2,dem,5,381
2014,WI,2,dem,3,10
2014,WI,2,dem,4,7
2014,WI,2,rep,1,23303
2014,WI,3,dem,1,430868
2014,WI,3,dem,5,381
2014,WI,3,dem,3,10
2014,WI,3,dem,4,7
2014,WI,3,rep,1,52818
2014,WI,4,dem,1,22144
2014,WI,4,dem,5,381
2014,WI,4,dem,3,10
2014,WI,4,dem,4,7
2014,WI,4,rep,1,14226
2014,WI,6,dem,1,213606
2014,WI,6,dem,3,369
2014,WI,6,rep,1,271653
2014,WI,6,rep,3,544
2014,WI,8,dem,1,2971
2014,WI,8,dem,2,11676
2014,WI,8,rep,1,12048
2014,WI,8,rep,3,486
2014,WI,8,rep,4,7697
2016,AL,2,dem,1,12870
2016,AL,2,rep,1,147005
2016,AL,2,rep,5,250000
2016,AL,2,rep,3,6
2016,AL,3,dem,1,100
2016,AL,3,rep,1,124792
2016,AL,3,rep,3,5
2016,AL,5,dem,1,18186
2016,AL,5,rep,1,5000
2016,AL,5,rep,3,11
2016,AR,2,dem,1,3731
2016,AR,2,dem,4,75828
2016,AR,2,rep,1,15874
2016,AR,2,rep,3,9
2016,AZ,1,dem,1,2093
2016,AZ,1,dem,5,18
2016,AZ,1,dem,2,2055775
2016,AZ,1,dem,4,475263
2016,AZ,1,rep,1,243496
2016,AZ,1,rep,5,13610
2016,AZ,1,rep,3,22328
2016,AZ,1,rep,4,17950
2016,AZ,2,dem,1,797116
2016,AZ,2,dem,5,24
2016,AZ,2,dem,3,58914
2016,AZ,2,rep,1,20248
2016,AZ,2,rep,5,15669
2016,AZ,2,rep,3,2441
2016,AZ,2,rep,4,699534
2016,AZ,4,dem,1,4955
2016,AZ,4,dem,4,276566
2016,AZ,4,rep,1,374843
2016,AZ,4,rep,5,878
2016,AZ,4,rep,3,6122
2016,AZ,4,rep,4,42973
2016,AZ,5,dem,1,5417
2016,AZ,5,rep,1,47215
2016,AZ,5,rep,3,18127
2016,AZ,5,rep,4,233126
2016,AZ,6,dem,1,1019
2016,AZ,6,rep,1,10950
2016,AZ,6,rep,3,11
2016,AZ,7,dem,1,421
2016,AZ,7,dem,3,20
2016,AZ,7,rep,1,4708
2016,AZ,7,rep,3,2
2016,CA,1,dem,1,38485
2016,CA,1,rep,1,365341
2016,CA,1,rep,3,19
2016,CA,1,rep,4,120636
2016,CA,3,dem,1,18757
2016,CA,3,dem,3,20
2016,CA,3,rep,1,59344
2016,CA,3,rep,3,10
2016,CA,4,dem,1,50422
2016,CA,4,rep,1,90537
2016,CA,4,rep,3,19
2016,CA,7,dem,1,225
2016,CA,7,dem,5,24
2016,CA,7,dem,3,566655
2016,CA,7,dem,2,2453407
2016,CA,7,dem,4,845329
2016,CA,7,rep,1,844761
2016,CA,7,rep,5,8083
2016,CA,7,rep,3,8
2016,CA,7,rep,2,3740203
2016,CA,7,rep,4,991090
2016,CA,9,dem,1,1126
2016,CA,9,dem,3,20
2016,CA,9,rep,1,38299
2016,CA,9,rep,3,209
2016,CA,10,dem,1,912867
2016,CA,10,dem,3,10
2016,CA,10,dem,2,3621107
2016,CA,10,dem,4,1011635
2016,CA,10,rep,1,3320574
2016,CA,10,rep,5,58704
2016,CA,10,rep,3,200
2016,CA,10,rep,4,3323417
2016,CA,13,dem,1,29171
2016,CA,13,dem,3,20
2016,CA,13,rep,1,250
2016,CA,14,dem,1,3970
2016,CA,14,dem,3,20
2016,CA,14,dem,2,1962
2016,CA,14,rep,1,62
2016,CA,14,rep,3,10
2016,CA,16,dem,1,13262
2016,CA,16,dem,4,31627
2016,CA,16,rep,1,228462
2016,CA,16,rep,3,6
2016,CA,20,dem,1,462084
2016,CA,20,dem,3,20
2016,CA,20,dem,2,1868
2016,CA,20,rep,1,245420
2016,CA,20,rep,4,52913
2016,CA,21,dem,1,46747
2016,CA,21,dem,5,24949
2016,CA,21,dem,4,1590775
2016,CA,21,rep,1,1469074
2016,CA,21,rep,3,217749
2016,CA,21,rep,4,59839
2016,CA,23,dem,1,2859
2016,CA,23,rep,1,1096448
2016,CA,23,rep,3,5908
2016,CA,23,rep,4,124736
2016,CA,24,dem,1,1517874
2016,CA,24,dem,3,89
2016,CA,24,dem,2,694848
2016,CA,24,dem,4,688636
2016,CA,24,rep,1,1306773
2016,CA,24,rep,2,1329428
2016,CA,24,rep,4,460970
2016,CA,25,dem,1,781352
2016,CA,25,dem,5,3134
2016,CA,25,dem,3,148770
2016,CA,25,dem,2,3068256
2016,CA,25,dem,4,286074
2016,CA,25,rep,1,915682
2016,CA,25,rep,5,8912
2016,CA,25,rep,3,2231
2016,CA,25,rep,2,1367053
2016,CA,26,dem,1,9525
2016,CA,26,dem,5,3663
2016,CA,26,dem,3,520
2016,CA,26,dem,4,83
2016,CA,26,rep,1,30147
2016,CA,27,dem,1,1980
2016,CA,27,dem,3,20
2016,CA,27,rep,1,118758
2016,CA,31,dem,1,449773
2016,CA,31,dem,5,2343
2016,CA,31,dem,3,20
2016,CA,31,dem,2,1513
2016,CA,31,dem,4,25995
2016,CA,31,rep,1,131784
2016,CA,31,rep,5,3593
2016,CA,31,rep,3,2041
2016,CA,31,rep,4,36166
2016,CA,33,dem,1,24630
2016,CA,33,dem,5,23
2016,CA,33,dem,3,20
2016,CA,33,dem,2,312
2016,CA,33,rep,1,13991
2016,CA,35,dem,1,394
2016,CA,35,dem,3,20
2016,CA,35,dem,2,1513
2016,CA,35,rep,1,2200
2016,CA,35,rep,3,5
2016,CA,39,dem,1,500
2016,CA,39,dem,2,1569
2016,CA,39,rep,1,1638028
2016,CA,39,rep,5,3170
2016,CA,39,rep,3,14
2016,CA,41,dem,1,104754
2016,CA,41,dem,5,1587
2016,CA,41,dem,3,20
2016,CA,41,rep,1,46201
2016,CA,42,dem,1,50647
2016,CA,42,rep,1,405744
2016,CA,42,rep,3,9
2016,CA,45,dem,1,28727
2016,CA,45,rep,1,937469
2016,CA,45,rep,3,15
2016,CA,47,dem,1,13470
2016,CA,47,dem,3,20
2016,CA,47,rep,1,8631
2016,CA,48,dem,1,35478
2016,CA,48,rep,1,9702
2016,CA,48,rep,3,12
2016,CA,49,dem,1,1746
2016,CA,49,dem,3,10
2016,CA,49,dem,2,2410833
2016,CA,49,dem,4,524031
2016,CA,49,rep,1,4304972
2016,CA,49,rep,5,5884
2016,CA,49,rep,3,207
2016,CA,49,rep,4,15000
2016,CA,50,dem,1,14195
2016,CA,50,rep,1,15000
2016,CA,50,rep,3,16
2016,CA,51,dem,1,4135
2016,CA,51,dem,3,20
2016,CA,51,rep,1,30643
2016,CA,51,rep,4,6264
2016,CA,52,dem,1,59642
2016,CA,52,dem,5,2961
2016,CA,52,dem,3,250376
2016,CA,52,rep,1,975336
2016,CA,52,rep,3,1398
2016,CA,53,dem,1,400
2016,CA,53,dem,3,20
2016,CA,53,rep,1,2180
2016,CO,1,dem,1,20444
2016,CO,1,dem,5,4
2016,CO,1,dem,3,10
2016,CO,1,rep,1,22273
2016,CO,1,rep,4,3000
2016,CO,2,dem,1,416820
2016,CO,2,dem,5,4
2016,CO,2,dem,3,10
2016,CO,2,rep,1,24484
2016,CO,2,rep,3,17
2016,CO,3,dem,1,18130
2016,CO,3,dem,5,131918
2016,CO,3,dem,3,10
2016,CO,3,dem,4,1698485
2016,CO,3,rep,1,1026621
2016,CO,3,rep,5,38906
2016,CO,3,rep,3,17
2016,CO,3,rep,4,1505757
2016,CO,4,dem,1,6873
2016,CO,4,rep,1,27607
2016,CO,4,rep,3,45
2016,CO,6,dem,1,2162993
2016,CO,6,dem,5,131181
2016,CO,6,dem,3,10
2016,CO,6,dem,2,3215162
2016,CO,6,dem,4,2043119
2016,CO,6,rep,1,166891
2016,CO,6,rep,5,177671
2016,CO,6,rep,3,14
2016,CO,6,rep,2,4813962
2016,CO,6,rep,4,1794509
2016,CO,7,dem,1,23618
2016,CO,7,dem,5,4
2016,CO,7,dem,3,10
2016,CO,7,rep,1,7163
2016,CO,7,rep,3,16
2016,CT,1,dem,1,50954
2016,CT,1,dem,3,20
2016,CT,1,rep,1,13143
2016,CT,1,rep,3,16
2016,CT,2,dem,1,228204
2016,CT,2,dem,3,20
2016,CT,2,rep,1,12631
2016,CT,2,rep,3,21
2016,CT,4,dem,1,7725
2016,CT,4,dem,3,10
2016,CT,4,rep,1,58518
2016,DE,1,dem,1,1125
2016,DE,1,dem,4,190698
2016,DE,1,rep,1,117044
2016,FL,1,dem,1,34376
2016,FL,1,dem,3,46
2016,FL,1,dem,4,31130
2016,FL,1,rep,1,29957
2016,FL,1,rep,3,140
2016,FL,1,rep,4,465482
2016,FL,2,dem,1,116675
2016,FL,2,dem,5,5
2016,FL,2,dem,3,537
2016,FL,2,dem,4,682285
2016,FL,2,rep,1,833504
2016,FL,2,rep,3,125973
2016,FL,2,rep,4,59184
2016,FL,3,dem,1,276783
2016,FL,3,rep,1,34778
2016,FL,3,rep,4,331
2016,FL,4,dem,1,11598
2016,FL,4,dem,4,239784
2016,FL,4,rep,1,351772
2016,FL,4,rep,3,140
2016,FL,6,dem,1,4785
2016,FL,6,rep,1,366138
2016,FL,6,rep,3,651
2016,FL,6,rep,4,41093
2016,FL,7,dem,1,2537
2016,FL,7,dem,5,331
2016,FL,7,dem,3,62901
2016,FL,7,dem,2,3533177
2016,FL,7,dem,4,1012891
2016,FL,7,rep,1,1338750
2016,FL,7,rep,5,58262
2016,FL,7,rep,3,71
2016,FL,7,rep,2,1574865
2016,FL,8,dem,1,8173
2016,FL,8,rep,1,39178
2016,FL,9,dem,1,448066
2016,FL,9,dem,3,149209
2016,FL,9,dem,4,47222
2016,FL,9,rep,1,17178
2016,FL,9,rep,4,239502
2016,FL,12,dem,1,3860
2016,FL,12,rep,1,566764
2016,FL,13,dem,1,1313998
2016,FL,13,dem,5,319057
2016,FL,13,dem,3,10
2016,FL,13,dem,2,995518
2016,FL,13,dem,4,976567
2016,FL,13,rep,1,270732
2016,FL,13,rep,3,1000
2016,FL,13,rep,4,724916
2016,FL,14,dem,1,79486
2016,FL,14,dem,5,361
2016,FL,14,dem,3,10
2016,FL,14,rep,1,1614
2016,FL,15,dem,1,771
2016,FL,15,rep,1,14094
2016,FL,16,dem,1,18745
2016,FL,16,rep,1,33343
2016,FL,16,rep,5,6078
2016,FL,17,dem,1,4615
2016,FL,17,dem,3,110773
2016,FL,17,rep,1,5265
2016,FL,18,dem,1,3135840
2016,FL,18,dem,5,5
2016,FL,18,dem,3,3400
2016,FL,18,rep,1,21813
2016,FL,18,rep,5,24704
2016,FL,18,rep,3,9185
2016,FL,18,rep,2,3620348
2016,FL,18,rep,4,3575697
2016,FL,19,dem,1,677
2016,FL,19,rep,1,299952
2016,FL,19,rep,5,11999
2016,FL,19,rep,3,76
2016,FL,22,dem,1,21233
2016,FL,22,dem,3,10
2016,FL,22,rep,1,4355
2016,FL,23,dem,1,71083
2016,FL,23,dem,3,74355
2016,FL,23,dem,4,604921
2016,FL,23,rep,1,7609
2016,FL,23,rep,4,230
2016,FL,25,dem,1,6424
2016,FL,25,rep,1,688237
2016,FL,26,dem,1,501759
2016,FL,26,dem,5,5
2016,FL,26,dem,3,312
2016,FL,26,dem,2,3826026
2016,FL,26,dem,4,1409642
2016,FL,26,rep,1,97993
2016,FL,26,rep,5,634375
2016,FL,26,rep,3,3500
2016,FL,26,rep,2,3403152
2016,FL,26,rep,4,2970584
2016,FL,27,dem,1,122139
2016,FL,27,rep,1,1387930
2016,FL,27,rep,5,2820
2016,FL,27,rep,3,1000
2016,FL,27,rep,4,65540
2016,GA,2,dem,1,8998
2016,GA,2,rep,1,4440
2016,GA,2,rep,3,5
2016,GA,4,dem,1,12585
2016,GA,4,dem,3,20
2016,GA,4,rep,1,616
2016,IA,1,dem,1,375
2016,IA,1,dem,5,21578
2016,IA,1,dem,3,240384
2016,IA,1,dem,2,755814
2016,IA,1,dem,4,785651
2016,IA,1,rep,1,1139477
2016,IA,1,rep,5,353517
2016,IA,1,rep,3,7781
2016,IA,1,rep,2,1531895
2016,IA,1,rep,4,293434
2016,IA,2,dem,1,1050
2016,IA,2,dem,3,20
2016,IA,2,rep,1,75340
2016,IA,3,dem,1,472601
2016,IA,3,dem,3,10
2016,IA,3,dem,2,2520752
2016,IA,3,dem,4,702179
2016,IA,3,rep,1,5141
2016,IA,3,rep,5,216340
2016,IA,3,rep,3,58766
2016,IA,3,rep,2,1824681
2016,IA,3,rep,4,1846779
2016,IA,4,dem,1,23656
2016,IA,4,dem,5,18749
2016,IA,4,dem,3,1212
2016,IA,4,dem,2,487
2016,IA,4,rep,1,2115
2016,IA,4,rep,3,72
2016,IA,4,rep,4,7391
2016,ID,1,dem,1,112058
2016,ID,1,rep,1,208064
2016,ID,1,rep,3,24
2016,IL,5,dem,1,28069
2016,IL,5,dem,3,10
2016,IL,5,rep,1,3778
2016,IL,6,dem,1,716
2016,IL,6,rep,1,220349
2016,IL,6,rep,3,160
2016,IL,6,rep,4,17330
2016,IL,8,dem,1,6915
2016,IL,8,dem,3,1065
2016,IL,8,rep,1,3780
2016,IL,8,rep,3,129
2016,IL,9,dem,1,2810
2016,IL,9,dem,3,20
2016,IL,9,rep,1,15912
2016,IL,9,rep,5,50000
2016,IL,10,dem,1,3374
2016,IL,10,dem,5,24
2016,IL,10,dem,3,415324
2016,IL,10,dem,2,882827
2016,IL,10,dem,4,1097894
2016,IL,10,rep,1,118010
2016,IL,10,rep,5,343439
2016,IL,10,rep,3,276220
2016,IL,10,rep,2,3915770
2016,IL,10,rep,4,513342
2016,IL,11,dem,1,2400
2016,IL,11,dem,3,20
2016,IL,11,rep,1,4887
2016,IL,11,rep,3,16
2016,IL,11,rep,4,1249
2016,IL,12,dem,1,7313
2016,IL,12,dem,4,256016
2016,IL,12,rep,1,13103
2016,IL,12,rep,3,9844
2016,IL,12,rep,4,1249
2016,IL,18,dem,1,17392
2016,IL,18,dem,4,2327
2016,IL,18,rep,1,57581
2016,IL,18,rep,5,100150
2016,IL,18,rep,3,15985
2016,IL,18,rep,4,1249
2016,IN,2,dem,1,109313
2016,IN,2,rep,1,824792
2016,IN,5,dem,1,647
2016,IN,5,rep,1,174457
2016,IN,7,dem,1,11656
2016,IN,7,rep,1,400
2016,IN,8,dem,1,2754
2016,IN,8,rep,1,175889
2016,IN,9,dem,1,8423
2016,IN,9,dem,2,938509
2016,IN,9,dem,4,1075883
2016,IN,9,rep,1,54090
2016,IN,9,rep,3,939
2016,IN,9,rep,2,1236866
2016,IN,9,rep,4,1004817
2016,KS,3,dem,1,1317
2016,KS,3,dem,3,10
2016,KS,3,dem,2,1334037
2016,KS,3,dem,4,18476
2016,KS,3,rep,1,145641
2016,KS,3,rep,5,9520
2016,KS,3,rep,3,72
2016,KS,3,rep,4,795373
2016,KS,4,dem,1,2681
2016,KS,4,rep,1,251200
2016,KS,4,rep,3,24
2016,KY,6,dem,1,199979
2016,KY,6,dem,4,8067
2016,KY,6,rep,1,167845
2016,KY,6,rep,3,31
2016,MA,3,dem,1,9335
2016,MA,3,dem,3,10
2016,MA,3,rep,1,2092
2016,MA,8,dem,1,5532
2016,MA,8,rep,1,35747
2016,MA,8,rep,3,17
2016,MA,9,dem,1,3828
2016,MA,9,dem,3,10
2016,MA,9,rep,1,46852
2016,MA,9,rep,3,308
2016,MD,2,dem,1,4613
2016,MD,2,dem,3,20
2016,MD,2,rep,1,66576
2016,MD,2,rep,3,10
2016,MD,3,dem,1,96853
2016,MD,3,dem,5,49
2016,MD,3,dem,3,20
2016,MD,3,rep,1,232895
2016,MD,5,dem,1,45261
2016,MD,5,dem,3,20
2016,MD,5,rep,1,26407
2016,MD,5,rep,3,16
2016,MD,6,dem,1,324627
2016,MD,6,dem,3,20
2016,MD,6,rep,1,218865
2016,MD,6,rep,3,2233
2016,MD,6,rep,4,3059390
2016,MD,8,dem,1,3083
2016,MD,8,dem,3,5020
2016,MD,8,dem,4,40622
2016,MD,8,rep,1,16427
2016,MD,8,rep,3,19
2016,ME,1,dem,1,5000
2016,ME,1,dem,3,20
2016,ME,1,rep,1,59644
2016,ME,1,rep,4,990
2016,ME,2,dem,1,1153609
2016,ME,2,dem,5,397894
2016,ME,2,dem,3,778353
2016,ME,2,dem,2,1669479
2016,ME,2,dem,4,2131413
2016,ME,2,rep,1,2517409
2016,ME,2,rep,5,175680
2016,ME,2,rep,3,193
2016,ME,2,rep,2,3196914
2016,ME,2,rep,4,1032465
2016,MI,2,dem,1,2296
2016,MI,2,rep,1,102136
2016,MI,2,rep,3,274
2016,MI,2,rep,4,203
2016,MI,6,dem,1,715733
2016,MI,6,dem,3,20
2016,MI,6,dem,4,10971
2016,MI,6,rep,1,990067
2016,MI,6,rep,3,38762
2016,MI,6,rep,4,61541
2016,MI,7,dem,1,484
2016,MI,7,dem,3,150
2016,MI,7,dem,4,405297
2016,MI,7,rep,1,1770954
2016,MI,7,rep,3,5718
2016,MI,7,rep,2,10
2016,MI,7,rep,4,554
2016,MI,10,dem,1,29914
2016,MI,10,dem,4,32896
2016,MI,10,rep,1,2139347
2016,MI,10,rep,3,89
2016,MI,10,rep,4,178
2016,MI,11,dem,1,226437
2016,MI,11,dem,3,10
2016,MI,11,rep,1,6075
2016,MI,11,rep,3,188
2016,MI,11,rep,4,149
2016,MN,1,dem,1,1600
2016,MN,1,rep,1,115252
2016,MN,1,rep,3,749
2016,MN,1,rep,2,661
2016,MN,7,dem,1,88833
2016,MN,7,rep,1,1085
2016,MO,2,dem,1,123047
2016,MO,2,dem,3,10
2016,MO,2,rep,1,201766
2016,MO,2,rep,3,1137
2016,MO,4,dem,1,224
2016,MO,4,dem,3,10
2016,MO,4,rep,1,3670
2016,MO,4,rep,3,1463
2016,MO,5,dem,1,11793
2016,MO,5,dem,3,20
2016,MO,5,rep,1,37368
2016,MO,5,rep,3,135
2016,MO,7,dem,1,5945
2016,MO,7,rep,1,486406
2016,MO,7,rep,3,135
2016,MO,7,rep,4,9000
2016,MS,4,dem,1,4398
2016,MS,4,rep,1,15450
2016,MS,4,rep,3,13
2016,NC,1,dem,1,14280
2016,NC,1,dem,3,20
2016,NC,1,rep,1,9745
2016,NC,4,dem,1,5755
2016,NC,4,dem,3,20
2016,NC,4,rep,1,26023
2016,NC,6,dem,1,496
2016,NC,6,rep,1,119093
2016,NC,7,dem,1,2060
2016,NC,7,rep,1,67585
2016,NC,7,rep,3,427
2016,NC,8,dem,1,174090
2016,NC,8,dem,3,10
2016,NC,8,rep,1,48580
2016,NC,8,rep,5,36860
2016,NC,8,rep,3,3711
2016,NC,9,dem,1,14538
2016,NC,9,rep,1,3063
2016,NC,9,rep,3,1625
2016,NC,9,rep,4,45042
2016,NC,10,dem,1,21465
2016,NC,10,rep,1,28912
2016,NC,11,dem,1,21855
2016,NC,11,rep,1,12563
2016,NC,11,rep,4,62643
2016,NC,12,dem,1,256590
2016,NC,12,dem,3,20
2016,NC,12,rep,1,7163
2016,NE,2,dem,1,5768
2016,NE,2,dem,5,58281
2016,NE,2,dem,3,404626
2016,NE,2,dem,2,2463650
2016,NE,2,dem,4,457402
2016,NE,2,rep,1,796809
2016,NE,2,rep,5,162582
2016,NE,2,rep,3,2070
2016,NE,2,rep,2,2677264
2016,NE,2,rep,4,1880207
2016,NH,1,dem,1,21133
2016,NH,1,dem,5,35563
2016,NH,1,dem,3,20
2016,NH,1,dem,4,111387
2016,NH,1,rep,1,5722
2016,NH,1,rep,5,38269
2016,NH,1,rep,3,795
2016,NH,1,rep,2,1198212
2016,NJ,1,dem,1,743901
2016,NJ,1,dem,5,214622
2016,NJ,1,dem,3,20
2016,NJ,1,rep,1,282
2016,NJ,2,dem,1,22633
2016,NJ,2,rep,1,578469
2016,NJ,2,rep,5,6029
2016,NJ,2,rep,3,20
2016,NJ,2,rep,4,12000
2016,NJ,5,dem,1,489120
2016,NJ,5,dem,5,372859
2016,NJ,5,dem,3,10
2016,NJ,5,dem,2,1466252
2016,NJ,5,dem,4,2143857
2016,NJ,5,rep,1,255720
2016,NJ,5,rep,5,24942
2016,NJ,5,rep,3,14230
2016,NJ,5,rep,4,323793
2016,NJ,6,dem,1,2123
2016,NJ,6,dem,3,20
2016,NJ,6,rep,1,15150
2016,NJ,7,dem,1,115062
2016,NJ,7,rep,1,970
2016,NJ,7,rep,3,1024
2016,NJ,7,rep,4,12352
2016,NJ,9,dem,1,24135
2016,NJ,9,dem,3,10
2016,NJ,9,rep,1,37838
2016,NM,2,dem,1,121423
2016,NM,2,dem,5,58
2016,NM,2,dem,3,10
2016,NM,2,rep,1,149210
2016,NV,1,dem,1,8065
2016,NV,1,dem,3,20
2016,NV,1,dem,4,17529
2016,NV,1,rep,1,10812
2016,NV,2,dem,1,78341
2016,NV,2,dem,4,567
2016,NV,2,rep,1,265676
2016,NV,3,dem,1,3454
2016,NV,3,dem,5,959227
2016,NV,3,dem,3,137881
2016,NV,3,dem,2,4438291
2016,NV,3,dem,4,1911011
2016,NV,3,rep,1,370161
2016,NV,3,rep,5,17044
2016,NV,3,rep,3,3220
2016,NV,3,rep,2,3806447
2016,NV,3,rep,4,3906854
2016,NV,4,dem,1,1306853
2016,NV,4,dem,5,816677
2016,NV,4,dem,3,77955
2016,NV,4,dem,2,3057374
2016,NV,4,dem,4,653496
2016,NV,4,rep,1,89330
2016,NV,4,rep,5,14481
2016,NV,4,rep,2,5960365
2016,NV,4,rep,4,363
2016,NY,1,dem,1,2298
